"","Date","TMBTM","SCBTMFPLUS","KFMTFI","TMBGF","KF-CINCOME","SCBSETFUND","JB25","ABG","ABSL","ABSM","SCBSEFUND","ABWOOF","PHATRA GNP","TMBUS500"
"298",2557-06-20,"12.9139","10.4184","13.9740","12.9884","10.1010","17.1753","33.6118","109.7610","42.2006","41.6294","10.6735","12.8944","9.9984","13.4797"
"299",2557-06-23,"12.9158","10.4200","13.9711","12.9688","10.1010","17.1841","33.6757","110.0555","42.3235","41.8089","10.6881","12.8638","9.9984","13.5052"
"300",2557-06-24,"12.9164","10.4215","13.9764","12.9900","10.1010","17.0889","33.4544","109.9195","42.2470","41.8070","10.5981","12.8638","9.9984","13.5089"
"301",2557-06-25,"12.9170","10.4220","13.9740","12.9997","10.1010","17.1785","33.6143","110.0061","42.3190","41.7261","10.6479","12.7757","9.9984","13.4193"
"302",2557-06-26,"12.9176","10.4225","13.9804","13.0001","10.1010","17.2912","33.8990","110.5650","42.5048","41.8216","10.6946","12.7921","9.9984","13.4738"
"303",2557-06-27,"12.9182","10.4229","13.9805","13.0102","10.1010","17.3563","33.9908","111.0684","42.6985","42.0764","10.7051","12.7907","9.9984","13.4645"
"304",2557-06-30,"12.9202","10.4244","13.9782","13.0053","10.1010","17.3814","34.0992","111.2992","42.7936","42.2579","10.6961","12.7940","9.9984","13.5048"
"305",2557-07-02,"12.9213","10.4254","13.9794","13.0059","10.1010","17.4470","34.1669","112.1122","43.1414","42.6593","10.7698","12.8948","9.9984","13.4877"
"306",2557-07-03,"12.9220","10.4259","13.9766","13.0349","10.1010","17.4578","34.1711","112.5821","43.3201","42.8321","10.7577","12.9028","9.9984","13.5868"
"307",2557-07-04,"12.9226","10.4264","13.9785","13.0595","10.1010","17.4906","34.1426","113.1721","43.5462","43.3353","10.7829","12.9437","9.9984","13.6559"
"308",2557-07-07,"12.9244","10.4279","13.9812","13.0644","10.1010","17.5632","34.4085","113.4918","43.6839","43.3412","10.8361","12.9363","9.9984","13.6557"
"309",2557-07-08,"12.9250","10.4287","13.9818","13.0554","10.1010","17.6217","34.5081","113.8368","43.8077","43.2305","10.8847","12.8703","9.9984","13.6120"
"310",2557-07-09,"12.9257","10.4292","13.9843","13.0691","10.1010","17.6186","34.4832","113.4977","43.6600","43.2536","10.8888","12.7551","9.9984","13.5251"
"311",2557-07-10,"12.9263","10.4297","13.9871","13.0736","10.1010","17.7464","34.7438","114.3037","43.9500","43.5988","11.0543","12.7354","9.9984","13.5820"
"312",2557-07-14,"12.9287","10.4316","13.9928","13.0494","10.1010","17.8713","34.9856","115.0024","44.2728","43.6344","11.1111","12.7354","9.9984","13.5214"
"313",2557-07-15,"12.9293","10.4322","13.9953","13.0551","10.1010","17.8145","34.8213","114.4481","44.0456","43.4967","11.0657","12.7938","9.9984","13.6080"
"314",2557-07-16,"12.9300","10.4326","13.9992","13.0410","10.1010","17.8843","34.8800","114.6376","44.0985","43.6044","11.1196","12.7669","9.9984","13.5842"
"315",2557-07-17,"12.9306","10.4332","14.0008","13.0410","10.1010","17.9465","34.8937","114.4991","44.0314","43.7303","11.1576","12.7560","9.9984","13.6375"
"316",2557-07-18,"12.9313","10.4337","14.0030","12.9935","10.1010","17.9618","34.7382","114.6602","44.0327","43.9182","11.2285","12.6683","9.9984","13.4843"
"317",2557-07-21,"12.9334","10.4352","14.0090","13.0176","10.1010","17.9618","34.8365","115.1717","44.2306","44.2533","11.2285","12.6623","9.9984","13.6146"
"318",2557-07-22,"12.9341","10.4357","14.0117","13.0414","10.1010","17.7560","34.4321","114.0918","43.8037","43.9013","11.0540","12.6763","9.9984","13.5877"
"319",2557-07-23,"12.9347","10.4362","14.0118","13.0689","10.1010","18.0225","34.8983","115.9627","44.5297","44.6991","11.2616","12.7088","9.9984","13.6488"
"320",2557-07-24,"12.9353","10.4367","14.0107","13.0977","10.1010","18.0376","34.9207","116.3315","44.6842","44.8139","11.2520","12.7421","9.9984","13.6745"
"321",2557-07-25,"12.9360","10.4371","14.0112","13.0846","10.1010","18.0325","34.8739","116.5878","44.7540","45.0040","11.2175","12.7762","9.9984","13.6747"
"322",2557-07-28,"12.9378","10.4386","14.0126","13.0852","10.1010","17.9778","34.6178","115.6587","44.4014","44.6859","11.1697","12.7056","9.9984","13.6165"
"323",2557-07-29,"12.9385","10.4391","14.0108","13.0809","10.1010","17.7737","34.2805","114.3574","43.9044","44.2446","10.9583","12.6971","9.9984","13.6209"
"324",2557-07-30,"12.9391","10.4396","14.0123","13.0723","10.1010","17.7497","34.3025","114.2074","43.8654","44.0317","11.0109","12.6870","9.9984","13.5618"
"325",2557-07-31,"12.9398","10.4401","14.0095","13.0641","10.1010","17.5554","33.9394","113.7965","43.6182","43.9880","10.8381","12.6652","9.9984","13.5672"
"326",2557-08-01,"12.9404","10.4406","14.0090","13.0111","10.1010","17.5213","33.8856","113.2867","43.4422","43.7379","10.8249","12.5165","9.9984","13.2976"
"327",2557-08-04,"12.9422","10.4421","14.0131","12.9618","10.1010","17.7462","34.4098","114.2894","43.8760","43.9694","10.9658","12.4934","9.9984","13.2637"
"328",2557-08-05,"12.9429","10.4426","14.0150","12.9804","10.1010","17.8737","34.6508","114.8083","44.0816","44.2054","11.1077","12.5120","9.9984","13.3578"
"329",2557-08-06,"12.9435","10.4431","14.0170","12.9623","10.1010","17.7954","34.5376","114.3811","43.8954","44.0678","11.0234","12.4037","9.9984","13.2269"
"330",2557-08-07,"12.9442","10.4437","14.0207","12.9175","10.1010","17.8035","34.5929","114.2458","43.8516","44.0268","11.0758","12.5085","9.9984","13.2323"
"331",2557-08-08,"12.9448","10.4441","14.0267","12.8868","10.1010","17.7723","34.4606","114.4114","43.9101","44.0447","11.0679","12.3139","9.9984","13.1640"
"332",2557-08-13,"12.9479","10.4466","14.0267","12.8948","10.1010","18.0878","35.1981","117.0600","44.9924","44.7088","11.2710","12.4467","9.9984","13.3139"
"333",2557-08-14,"12.9485","10.4471","14.0281","12.9894","10.1010","18.0623","35.0949","116.8011","44.9191","44.4908","11.2160","12.4287","9.9984","13.4243"
"334",2557-08-15,"12.9491","10.4476","14.0289","13.0419","10.1010","18.1232","35.1862","116.9576","44.9746","44.6475","11.2531","12.4637","9.9984","13.4788"
"335",2557-08-18,"12.9510","10.4491","14.0319","13.0464","10.1010","18.0782","35.0529","116.2051","44.7180","44.3298","11.1974","12.4637","9.9984","13.4833"
"336",2557-08-19,"12.9517","10.4496","14.0318","13.0867","10.1010","18.0870","35.0504","116.2678","44.7526","44.4420","11.2230","12.5267","9.9984","13.5915"
"337",2557-08-20,"12.9523","10.4501","14.0309","13.1093","10.1010","18.1860","35.2536","116.5968","44.8692","44.5396","11.3239","12.5817","9.9984","13.6655"
"338",2557-08-21,"12.9529","10.4506","14.0295","13.0971","10.1010","18.1934","35.2156","116.8957","44.9471","44.6318","11.3315","12.6204","9.9984","13.7039"
"339",2557-08-22,"12.9535","10.4514","14.0308","13.0983","10.1010","18.2628","35.2927","117.2307","45.0500","44.7877","11.3880","12.6161","9.9984","13.7409"
"340",2557-08-25,"12.9554","10.4529","14.0315","13.1110","10.1010","18.3390","35.4904","117.7082","45.2395","45.0241","11.4577","12.5996","9.9984","13.7194"
"341",2557-08-26,"12.9561","10.4534","14.0361","13.1125","10.1010","18.3083","35.4100","117.8319","45.2789","45.0873","11.3999","12.6399","9.9984","13.7924"
"342",2557-08-27,"12.9567","10.4539","14.0368","13.1388","10.1010","18.3797","35.5705","118.2960","45.4682","45.2287","11.4967","12.6772","9.9984","13.8012"
"343",2557-08-28,"12.9573","10.4544","14.0409","13.1525","10.1010","18.3216","35.3552","117.9777","45.3368","45.1276","11.4650","12.6529","9.9984","13.7989"
"344",2557-08-29,"12.9579","10.4549","14.0409","13.1124","10.1010","18.3503","35.3062","118.1805","45.4211","45.1565","11.5092","12.6495","9.9984","13.7858"
"345",2557-09-01,"12.9598","10.4564","14.0436","13.1398","10.1010","18.4042","35.3523","118.5606","45.5406","45.3972","11.5807","12.7213","9.9984","13.8231"
"346",2557-09-02,"12.9604","10.4568","14.0424","13.1454","10.1010","18.4447","35.4131","118.7109","45.6254","45.4633","11.6265","12.7535","9.9984","13.8245"
"347",2557-09-03,"12.9610","10.4573","14.0438","13.1248","10.1010","18.6223","35.8545","119.7386","46.0634","45.7643","11.7400","12.8055","9.9984","13.8207"
"348",2557-09-04,"12.9617","10.4578","14.0442","13.1382","10.1010","18.5709","35.7298","119.5843","46.0477","45.6533","11.6207","12.8058","9.9984","13.8187"
"349",2557-09-05,"12.9623","10.4583","14.0453","13.1914","10.1010","18.6342","35.7931","119.9651","46.2393","45.6576","11.6324","12.7004","9.9984","13.7954"
"350",2557-09-08,"12.9642","10.4598","14.0525","13.2070","10.1010","18.6352","35.8103","119.8960","46.2133","45.4686","11.6216","12.6678","9.9984","13.8592"
"351",2557-09-09,"12.9648","10.4604","14.0506","13.2211","10.1010","18.6141","35.8062","119.4458","46.0279","45.4795","11.5534","12.6286","9.9984","13.8245"
"352",2557-09-10,"12.9654","10.4609","14.0516","13.1316","10.1010","18.5840","35.8012","118.8018","45.7762","45.3428","11.5132","12.6286","9.9984","13.7388"
"353",2557-09-11,"12.9661","10.4614","14.0529","13.1570","10.1010","18.5619","35.7140","117.9832","45.4262","45.1161","11.5006","12.5979","9.9984","13.7917"
"354",2557-09-12,"12.9667","10.4620","14.0539","13.1474","10.1010","18.5690","35.7336","117.9738","45.4308","45.0028","11.5090","12.5990","9.9984","13.8051"
"355",2557-09-15,"12.9686","10.4635","14.0545","13.1195","10.1010","18.5591","35.7012","117.8870","45.3778","44.9714","11.5250","12.5647","9.9984","13.7282"
"356",2557-09-16,"12.9692","10.4640","14.0579","13.0921","10.1010","18.3900","35.3676","116.7316","44.9369","44.6507","11.4283","12.5660","9.9984","13.7140"
"357",2557-09-17,"12.9699","10.4645","14.0599","13.1159","10.1010","18.4592","35.5540","117.4821","45.2292","44.9452","11.4817","12.7034","9.9984","13.8192"
"358",2557-09-18,"12.9705","10.4650","14.0629","13.1433","10.1010","18.6229","35.8393","118.6085","45.6521","45.2167","11.6277","12.6856","9.9984","13.8344"
"359",2557-09-19,"12.9711","10.4655","14.0651","13.1307","10.1010","18.6257","35.8817","118.2648","45.5647","45.1575","11.6304","12.7178","9.9984","13.9090"
"360",2557-09-22,"12.9729","10.4670","14.0705","13.1546","10.1010","18.6682","36.0042","118.3288","45.5826","45.0967","11.6516","12.6011","9.9984","13.8923"
"361",2557-09-23,"12.9736","10.4675","14.0735","13.1209","10.1010","18.6888","36.0806","118.6011","45.6499","45.2433","11.6338","12.5035","9.9984","13.7907"
"362",2557-09-24,"12.9742","10.4681","14.0738","13.1122","10.1010","18.7057","36.1694","118.0666","45.4539","44.9966","11.6084","12.4415","9.9984","13.7155"
"363",2557-09-25,"12.9748","10.4686","14.0738","13.1605","10.1010","18.7047","36.0859","118.4769","45.6079","45.1443","11.5782","12.4841","9.9984","13.8213"
"364",2557-09-26,"12.9754","10.4690","14.0772","13.0942","10.1010","18.7834","36.2813","118.5632","45.6562","45.1701","11.6350","12.3795","9.9984","13.5966"
"365",2557-09-29,"12.9772","10.4705","14.0858","13.0943","10.1010","18.6038","35.8590","118.3412","45.4580","45.2323","11.5479","12.4052","9.9984","13.7123"
"366",2557-09-30,"12.9778","10.4710","14.0858","13.0332","10.1010","18.6104","35.9223","118.3674","45.4854","45.2300","11.5567","12.3034","9.9984","13.6807"
"367",2557-10-01,"12.9785","10.4715","14.0926","13.0677","10.1010","18.6235","35.9439","118.2035","45.4449","45.1077","11.5558","12.1362","9.9984","13.6372"
"368",2557-10-02,"12.9791","10.4721","14.0966","13.0349","10.1010","18.4050","35.6296","117.2135","45.0429","44.6878","11.3833","12.1362","9.9984","13.4609"
"369",2557-10-03,"12.9797","10.4725","14.0944","13.0487","10.1010","18.4128","35.5807","117.2141","45.0407","44.7452","11.4021","12.1362","9.9984","13.4618"
"370",2557-10-06,"12.9815","10.4740","14.0996","13.0748","10.1010","18.1041","35.1380","115.6909","44.4259","44.2358","11.1114","12.2598","9.9984","13.6118"
"371",2557-10-07,"12.9821","10.4745","14.1069","13.0671","10.1010","18.0617","35.0434","115.2108","44.2548","44.0717","11.1510","12.2467","9.9984","13.5961"
"372",2557-10-08,"12.9828","10.4750","14.1102","13.0428","10.1010","18.0918","35.0329","115.4177","44.3250","44.2003","11.1513","12.1482","9.9984","13.3889"
"373",2557-10-09,"12.9834","10.4755","14.1215","13.0574","10.1010","18.3023","35.4601","116.8415","44.8628","44.7214","11.3367","12.2048","9.9984","13.6214"
"374",2557-10-10,"12.9840","10.4760","14.1166","13.0849","10.1010","18.1977","35.1952","116.4802","44.6952","44.6520","11.2621","11.9552","9.9984","13.3431"
"375",2557-10-13,"12.9859","10.4775","14.1282","13.0283","10.1010","18.0651","34.8355","115.9139","44.4461","44.5722","11.1643","11.8907","9.9984","13.1996"
"376",2557-10-14,"12.9865","10.4780","14.1315","13.0428","10.1010","18.1238","34.9757","115.8236","44.4509","44.6354","11.2173","11.8205","9.9984","12.9774"
"377",2557-10-15,"12.9871","10.4785","14.1405","13.0149","10.1010","18.1196","34.8693","115.6451","44.3607","44.6062","11.2322","11.8335","9.9984","13.0078"
"378",2557-10-16,"12.9877","10.4790","14.1448","12.9339","10.1010","17.8829","34.3988","114.8071","43.9910","44.3480","11.0690","11.6273","9.9984","12.9041"
"379",2557-10-17,"12.9884","10.4795","14.1448","12.9145","10.1010","17.9208","34.5114","115.2166","44.1832","44.4654","11.1227","11.6603","9.9984","12.8986"
"380",2557-10-20,"12.9902","10.4810","14.1467","12.9805","10.1010","17.8847","34.5685","115.1777","44.2123","44.2791","11.0795","11.7862","9.9984","13.0549"
"381",2557-10-21,"12.9909","10.4815","14.1506","12.9666","10.1010","17.8619","34.5955","115.0031","44.1345","44.2535","11.0553","11.8224","9.9984","13.1778"
"382",2557-10-22,"12.9915","10.4820","14.1512","12.9851","10.1010","17.9296","34.7833","115.2842","44.2096","44.4543","11.0626","11.9526","9.9984","13.4323"
"383",2557-10-24,"12.9927","10.4831","14.1525","13.0050","10.1010","18.0017","34.9506","115.6019","44.3326","44.6201","11.1539","11.9526","9.9984","13.3425"
"384",2557-10-27,"12.9946","10.4846","14.1520","13.0351","10.1010","18.0852","35.0288","116.3124","44.6020","44.8726","11.2112","11.9961","9.9984","13.5965"
"385",2557-10-28,"12.9952","10.4851","14.1520","13.0077","10.1010","18.1637","35.1767","116.7537","44.7415","45.0876","11.3296","11.9890","9.9984","13.5814"
"386",2557-10-29,"12.9959","10.4855","14.1499","13.0653","10.1010","18.2279","35.2812","117.3020","44.9909","45.3681","11.3203","12.1268","9.9984","13.7348"
"387",2557-10-30,"12.9965","10.4860","14.1508","13.0849","10.1010","18.2473","35.3825","117.3922","45.0226","45.3430","11.3431","12.0422","9.9984","13.7195"
"388",2557-10-31,"12.9971","10.4865","14.1580","13.1109","10.1010","18.4704","35.8979","118.5803","45.4683","45.6133","11.5003","12.2259","9.9984","13.8178"
"389",2557-11-03,"12.9989","10.4880","14.1752","13.1440","10.1010","18.4190","35.8228","119.0062","45.6153","45.8478","11.3957","12.2502","9.9984","13.9660"
"390",2557-11-04,"12.9996","10.4885","14.1788","13.1121","10.1010","18.4843","36.0103","119.3380","45.7067","45.9455","11.4620","12.2371","9.9984","13.9771"
"391",2557-11-05,"13.0002","10.4891","14.1903","13.0991","10.1010","18.3835","35.8246","118.4889","45.4255","45.4876","11.3993","12.2230","9.9984","13.9332"
"392",2557-11-06,"13.0009","10.4896","14.1852","13.0938","10.1010","18.4204","35.9961","118.3882","45.3943","45.3514","11.4035","12.3175","9.9984","14.0237"
"393",2557-11-07,"13.0014","10.4901","14.1827","13.0923","10.1010","18.3730","35.8875","118.0518","45.2598","45.1914","11.3475","12.2522","9.9984","14.0810"
"394",2557-11-10,"13.0033","10.4916","14.1882","13.0877","10.1010","18.2443","35.5717","117.7262","45.1116","44.9945","11.2151","12.3062","9.9984","14.0998"
"395",2557-11-11,"13.0039","10.4921","14.1918","13.1093","10.1010","18.3005","35.7621","117.6744","45.1353","44.8763","10.7600","12.3190","9.9984","14.1311"
"396",2557-11-12,"13.0045","10.4926","14.2004","13.0990","10.1010","18.2195","35.6321","116.8852","44.8175","44.5773","10.7180","12.3085","9.9984","14.1527"
"397",2557-11-13,"13.0052","10.4931","14.2001","13.1093","10.1010","18.3955","36.0508","116.9618","44.9371","44.3662","10.9100","12.3017","9.9984","14.1413"
"398",2557-11-14,"13.0058","10.4937","14.1997","13.0719","10.1010","18.3743","35.9062","117.0160","44.9615","44.4234","10.8737","12.2560","9.9984","14.1494"
"399",2557-11-17,"13.0077","10.4952","14.2079","13.0729","10.1010","18.2934","35.7005","116.5988","44.8108","44.2854","10.7954","12.1985","9.9984","14.1568"
"400",2557-11-18,"13.0083","10.4957","14.2145","13.0812","10.1010","18.4435","35.9891","117.5472","45.1848","44.5092","10.8451","12.2548","9.9984","14.1600"
"401",2557-11-19,"13.0089","10.4962","14.2185","13.0924","10.1010","18.4001","35.9286","117.2622","45.0579","44.4821","10.8235","12.3017","9.9984","14.2470"
"402",2557-11-20,"13.0096","10.4967","14.2200","13.0774","10.1010","18.2931","35.6834","117.0234","44.9654","44.4090","10.7867","12.2977","9.9984","14.2263"
"403",2557-11-21,"13.0102","10.4972","14.2221","13.0934","10.1010","18.4363","36.0415","117.3910","45.1601","44.4249","10.9455","12.3563","9.9984","14.2487"
"404",2557-11-24,"13.0121","10.4987","14.2268","13.1761","10.1010","18.5690","36.3060","118.0239","45.4251","44.5608","11.0185","12.4822","9.9984","14.3256"
"405",2557-11-25,"13.0127","10.4992","14.2251","13.1508","10.1010","18.6390","36.5597","118.8118","45.7105","44.9164","11.0980","12.4173","9.9984","14.3705"
"406",2557-11-26,"13.0133","10.4997","14.2254","13.1511","10.1010","18.5955","36.5223","119.0408","45.7808","44.9420","11.1339","12.4262","9.9984","14.3612"
"407",2557-11-27,"13.0140","10.5003","14.2287","13.1446","10.1010","18.6994","36.6963","119.5049","45.9724","45.0246","11.2369","12.4492","9.9984","14.3938"
